,time,Inv C: Rep G,Inv C : Rep T,Inv C : Rep C,Inv C : Rep A,Inv isoC : Rep G,Inv isoC: Rep T,Inv isoC: Rep C,Inv isoC: Rep A,Inv isoC : Rep isoG
321,19350,19.86535304,1.480295567,0.9113300493,0.6510673235,3.449917898,1.210180624,1.147783251,3.002463054,20.33702397
322,19410,19.67077176,1.04679803,0.8341543514,0.8399014778,3.147783251,1.527914614,1.590311987,2.820197044,20.12815833
323,19470,19.88095238,1.637931034,1.078817734,1.104269294,3.063218391,1.200328407,1.375205255,2.720853859,20.44652634
324,19530,19.70689655,0.9359605911,1.15681445,0.7586206897,3.19047619,0.9121510673,1.239737274,3.054187192,20.42016466
325,19590,19.95484401,1.247126437,1.141215107,1.083743842,3.473727422,1.165845649,1.108374384,3.026272578,20.13931135
326,19650,19.80706076,1.555829228,0.8210180624,1.074712644,3.509031199,1.154351396,1.405582923,2.959770115,19.75706696
327,19710,19.06732348,0.9819376026,0.7651888342,1.279146141,3.499178982,1.192118227,1.282430213,3.031198686,19.86149978
328,19770,19.67159278,1.271756979,1.050082102,1.311986864,3.457307061,1.236453202,1.229885057,2.94499179,19.58875776
329,19830,19.88505747,1.444170772,0.9778325123,0.8472906404,2.954022989,1.115763547,1.430213465,3.157635468,20.51952792
330,19890,19.32348112,1.349753695,0.8538587849,1.10180624,3.160098522,1.069786535,1.397372742,2.644499179,19.95984913
331,19950,19.86124795,1.408045977,1.008210181,0.9113300493,3.325123153,1.060755337,1.08456486,2.655993432,20.18392343
332,20010,19.52463054,1.585385878,0.8579638752,1.109195402,3.381773399,1.202791461,1.233990148,2.700328407,19.48026929
333,20070,20.23152709,1.577996716,0.6650246305,1.048440066,3.626436782,1.089490969,1.307881773,2.769293924,20.12308878
334,20130,19.99917898,1.389162562,1.253694581,1.096059113,3.442528736,1.238095238,1.314449918,2.899835796,20.39481689
335,20190,19.89819376,1.422824302,0.9540229885,1.132183908,3.331691297,1.316091954,1.346469622,3.25862069,20.39988644
336,20250,19.54926108,1.575533662,1.063218391,1.089490969,3.178981938,1.308702791,1.330049261,3.039408867,20.58543213
337,20310,19.69622332,1.204433498,0.855500821,0.8070607553,3.461412151,1.732348112,1.361247947,2.966338259,20.37251085
338,20370,19.10180624,1.566502463,1.387520525,0.9326765189,3.3727422,1.165845649,1.358784893,2.65270936,19.64959241
339,20430,19.75779967,1.323481117,0.934318555,1.169950739,3.5591133,1.335796388,1.465517241,2.88998358,20.41408119
340,20490,19.48029557,1.58045977,1.306239737,1.178981938,3.75862069,1.449917898,1.311165846,2.984400657,19.77328953
341,20550,20.15024631,1.60591133,1.146141215,1.053366174,3.451559934,1.431855501,1.226600985,2.932676519,19.98215517
342,20610,19.84400657,1.238916256,0.9195402299,1.157635468,3.592775041,1.401477833,1.473727422,3.090311987,20.2934258
343,20670,19.27914614,1.3727422,1.064860427,0.8513957307,3.334154351,1.508210181,1.160098522,3.118226601,19.86656933
344,20730,19.11986864,1.441707718,1.154351396,1.102627258,3.316091954,1.220032841,1.083743842,3.133825944,19.84324938
345,20790,19.47208539,1.314449918,0.8177339901,0.8842364532,3.501642036,1.036945813,1.486042693,3.150246305,20.36338565
346,20850,19.33251232,1.517241379,1.379310345,1.032840722,3.488505747,1.162561576,1.473727422,2.859605911,19.89394492
347,20910,19.9729064,1.239737274,0.8489326765,1.009852217,3.298029557,1.056650246,1.426929392,2.853037767,20.24982764
348,20970,19.71018062,1.199507389,0.788998358,1.214285714,3.63546798,1.324302135,1.192118227,2.73727422,19.35657217
349,21030,19.78078818,1.416256158,0.9433497537,0.8472906404,3.587848933,1.102627258,1.412151067,2.875205255,19.90307012
350,21090,19.58949097,1.289819376,1.288998358,1.228243021,3.448275862,1.10591133,1.508210181,3.11001642,20.52256966
351,21150,19.47126437,1.756978654,1.464696223,0.9975369458,3.553366174,1.284893268,1.361247947,3.204433498,20.44855416
352,21210,19.8546798,1.133004926,0.7783251232,0.9285714286,3.798850575,1.026272578,1.371100164,3.053366174,19.76010869
353,21270,19.40722496,1.406403941,0.76272578,0.9441707718,3.123973727,1.252873563,1.446633826,3.07635468,20.39278907
354,21330,19.46715928,1.379310345,1.00410509,0.8834154351,3.558292282,1.286535304,1.167487685,3.008210181,19.9568074
355,21390,19.48686371,1.501642036,1.240558292,0.9638752053,3.573070608,1.142036125,1.220853859,2.89819376,20.06326804
356,21450,19.49589491,1.460591133,1.010673235,1.049261084,3.381773399,1.431855501,1.167487685,3.158456486,19.88583364
357,21510,19.69293924,1.498357964,1.032840722,1.031198686,3.683908046,1.250410509,1.366995074,3.217569787,19.64350894
358,21570,19.68308703,1.467159278,1.072249589,0.8505747126,3.411330049,1.307060755,1.641215107,2.931034483,19.90307012
359,21630,19.93103448,1.234811166,1.218390805,0.7487684729,3.597701149,1.164203612,1.504926108,2.980295567,19.91827878
360,21690,19.70114943,1.339901478,1.157635468,0.8801313629,3.619868637,1.515599343,1.26272578,3.199507389,19.67798191
361,21750,19.62397373,1.551724138,1.128078818,0.8571428571,3.592775041,1.436781609,1.449917898,2.946633826,20.44145679
362,21810,19.14367816,1.302134647,0.8784893268,1.128899836,3.231527094,1.486863711,1.399835796,3.251231527,20.2650363
363,21870,19.98522167,1.31773399,0.8513957307,0.8119868637,3.363711002,1.311986864,1.353858785,3.108374384,20.15756175
364,21930,19.65763547,1.408866995,0.9433497537,1.163382594,3.379310345,1.245484401,1.358784893,2.926108374,20.50938881
365,21990,20.37766831,1.593596059,0.960591133,1.184729064,3.671592775,1.335796388,1.651888342,3.358784893,20.03386462
366,22050,20.2364532,1.341543514,1.28817734,0.828407225,3.811165846,1.662561576,1.15681445,3.106732348,19.98621081
367,22110,19.43103448,1.52545156,1.13546798,1.180623974,3.883415435,1.225779967,1.486042693,3.322660099,19.88076408
368,22170,19.82512315,1.433497537,1.18226601,1.012315271,3.67816092,1.205254516,1.360426929,3.19047619,20.31269011
369,22230,19.52627258,1.352216749,0.9860426929,0.9392446634,3.692118227,1.288998358,1.275041051,3.02955665,19.98012735
370,22290,19.55582923,1.435960591,1.322660099,1.284893268,3.829228243,1.484400657,1.606732348,3.012315271,19.8260129
371,22350,19.84646962,1.39819376,1.155993432,0.9302134647,3.633004926,1.595238095,1.326765189,3.090311987,19.77633126
372,22410,20.12889984,1.620689655,1.007389163,1.070607553,3.514778325,1.242200328,1.52545156,2.952380952,20.53777832
373,22470,19.7183908,1.259441708,0.9408866995,0.8218390805,3.73727422,1.334975369,1.1272578,3.024630542,20.5550148
374,22530,18.82758621,1.389162562,1.041871921,1.396551724,4.003284072,1.422003284,1.417077176,3.187192118,20.4799854
375,22590,19.60591133,1.344827586,1.358784893,1.169129721,3.38998358,1.328407225,1.206075534,3.116584565,19.50764489
376,22650,20.34893268,1.501642036,1.168308703,1.039408867,3.430213465,1.126436782,1.446633826,3.095238095,19.84223547
377,22710,19.14860427,1.513957307,1.049261084,0.7586206897,3.607553366,1.350574713,1.3136289,3.26683087,20.04805937
378,22770,19.5180624,1.3136289,1.206075534,1.058292282,3.977011494,1.380952381,1.336617406,3.44499179,20.37859431
379,22830,19.83990148,1.416256158,1.346469622,1.022167488,3.821018062,1.393267652,1.486863711,3.133825944,20.32282922
380,22890,19.2816092,1.318555008,0.9811165846,1.038587849,3.752052545,1.457307061,1.591133005,3.198686371,19.81080423
381,22950,19.79885057,1.468801314,1.200328407,1.107553366,3.925287356,1.488505747,1.435960591,3.011494253,20.65235025
382,23010,19.7545156,1.412151067,1.455665025,1.019704433,3.989326765,1.356321839,1.198686371,3.330049261,20.48606886
383,23070,19.14367816,1.114942529,0.9129720854,1.163382594,3.513957307,1.26272578,1.128078818,3.510673235,19.98215517
384,23130,19.77832512,1.277504105,1.141215107,0.960591133,3.899014778,1.333333333,1.431034483,3.075533662,20.04298982
385,23190,19.61494253,1.08456486,1.18226601,1.018883415,3.220032841,1.307881773,1.26683087,3.060755337,20.13829744
386,23250,19.79885057,1.341543514,1.270114943,1.04679803,3.968801314,1.34318555,1.531198686,3.556650246,19.50257533
387,23310,19.91789819,1.371921182,1.141215107,0.7676518883,4.040229885,1.038587849,1.332512315,3.302955665,20.01865596
388,23370,19.71592775,1.128899836,0.947454844,0.7692939245,3.761904762,1.11001642,1.512315271,2.926929392,20.27111976
389,23430,20.17980296,1.232348112,0.9244663383,1.271756979,3.862889984,1.170771757,1.169129721,3.260262726,20.17581214
390,23490,19.57635468,1.386699507,1.073070608,0.9942528736,3.736453202,1.493431856,1.651888342,3.169950739,20.82167336
391,23550,19.18226601,1.4408867,0.8645320197,1.286535304,3.698686371,1.409688013,1.510673235,3.139573071,19.86859715
392,23610,19.32758621,1.362068966,1.183087028,0.8259441708,3.926108374,1.203612479,1.47865353,3.275041051,20.62801638
393,23670,19.73891626,1.744663383,1.251231527,1.075533662,3.754515599,1.210180624,1.536124795,3.149425287,19.7053575
394,23730,19.81034483,1.577175698,1.321018062,1.083743842,4.003284072,1.434318555,1.420361248,3.348111658,19.72867745
395,23790,19.42528736,1.502463054,1.183087028,1.110837438,3.714285714,1.240558292,1.389162562,3.628078818,19.43971286
396,23850,19.49917898,1.229885057,1.354679803,0.7988505747,3.467980296,1.243842365,1.160098522,3.551724138,19.85643022
397,23910,19.37684729,1.553366174,1.022988506,1.115763547,3.727422003,1.376847291,1.3727422,3.04679803,19.95579349
398,23970,20.38998358,1.52545156,1.074712644,1.086206897,3.97454844,1.428571429,1.16091954,3.155993432,20.11193576
399,24030,19.95812808,1.457307061,1.295566502,0.9154351396,3.582101806,0.9819376026,1.201149425,3.472085386,19.58267429
400,24090,19.5320197,1.472906404,1.239737274,1.050082102,3.908866995,1.165845649,1.302134647,3.50410509,20.27720323
401,24150,19.59605911,1.255336617,1.476190476,1.073891626,3.9408867,1.365353038,1.402298851,3.651067323,20.42827595
402,24210,20.07553366,1.459770115,1.102627258,1.490968801,3.599343186,0.9844006568,0.9950738916,3.451559934,19.82297116
403,24270,19.66748768,1.411330049,1.098522167,1.037766831,3.883415435,1.725779967,1.520525452,3.155993432,20.11497749
404,24330,19.38095238,1.449917898,1.181444992,0.9876847291,3.426108374,0.9482758621,1.557471264,3.389162562,20.3491909
405,24390,19.69376026,1.731527094,1.13546798,0.9129720854,4.33908046,1.582922824,1.316091954,3.216748768,20.50026362
406,24450,19.59031199,1.33908046,1.26683087,0.7922824302,3.871921182,1.394909688,1.507389163,3.391625616,19.86758324
407,24510,20.0270936,1.482758621,0.9909688013,1.480295567,3.770114943,1.193760263,1.468801314,3.427750411,19.57760474
408,24570,19.63546798,1.541871921,1.05090312,0.7208538588,3.82183908,1.533661741,1.303776683,3.302134647,20.11497749
409,24630,19.3998358,1.177339901,0.9885057471,1.109195402,3.826765189,1.279146141,1.637931034,3.745484401,20.34107961
410,24690,19.72988506,1.354679803,1.009031199,0.8341543514,3.649425287,1.298029557,1.386699507,3.085385878,19.78647037
411,24750,19.92939245,1.431034483,0.7947454844,1.119868637,3.30952381,1.28817734,1.590311987,3.496715928,20.00953076
412,24810,19.86945813,1.442528736,1.022988506,1.069786535,3.991789819,1.275041051,1.597701149,3.298029557,20.23360506
413,24870,19.80788177,1.280788177,1.001642036,1.037766831,4.164203612,1.33908046,1.403119869,3.628078818,20.36237174
414,24930,19.71674877,1.400656814,0.9129720854,1.342364532,3.877668309,1.002463054,1.269293924,3.583743842,19.74591394
415,24990,20.33579639,1.567323481,1.165024631,0.9679802956,4.032019704,1.320197044,1.512315271,3.408045977,20.11497749
416,25050,19.82758621,1.47865353,1.275862069,0.8505747126,4.191297209,1.344827586,1.311165846,3.594417077,20.02169769
417,25110,19.96551724,1.251231527,0.9655172414,1.018062397,3.944170772,1.177339901,1.467159278,3.499178982,20.19609036
418,25170,19.54022989,1.34318555,1.022167488,0.9236453202,3.861247947,1.264367816,1.577996716,3.170771757,19.80979032
419,25230,19.73727422,1.492610837,1.058292282,1.322660099,3.911330049,1.568965517,1.812807882,3.619868637,19.84933285
420,25290,19.57553366,1.597701149,1.126436782,0.9991789819,4.091133005,1.511494253,1.26683087,3.243842365,19.90205621
421,25350,19.16420361,1.549261084,1.427750411,0.8834154351,3.880131363,1.092775041,1.260262726,3.547619048,20.09165754
422,25410,20.20197044,1.523809524,0.9244663383,1.148604269,4.125615764,1.334975369,1.491789819,3.261904762,20.36845521
423,25470,20.04597701,1.293103448,1.177339901,1.231527094,3.935139573,1.60591133,1.353858785,3.579638752,20.54284787
424,25530,19.54187192,1.511494253,1.363711002,1.033661741,4.013957307,1.062397373,1.410509031,3.438423645,20.26402239
425,25590,20.09605911,1.450738916,0.8965517241,1.050082102,4.073070608,1.736453202,1.380131363,3.405582923,20.21434076
426,25650,19.68390805,1.360426929,1.089490969,1.105090312,4.32183908,1.224958949,1.179802956,3.778325123,19.56239607
427,25710,19.48850575,1.315270936,1.427750411,1.091133005,3.878489327,1.429392447,1.794745484,3.424466338,20.24881372
428,25770,20.2865353,1.507389163,1.334975369,1.157635468,4.201970443,1.199507389,1.243021346,3.752873563,19.87468062
429,25830,19.92939245,1.542692939,1.137931034,0.9137931034,3.895730706,1.346469622,1.370279146,3.476190476,20.09064363
430,25890,19.87110016,1.296387521,1.229064039,0.9638752053,4.205254516,1.371100164,1.1863711,3.539408867,19.91726487
431,25950,19.77093596,1.545155993,0.6288998358,0.9597701149,4.069786535,1.47044335,1.720853859,3.293103448,20.09368536
432,26010,20.19293924,1.493431856,0.9532019704,1.045977011,4.399014778,1.44499179,1.514778325,3.557471264,19.94971002
433,26070,19.57142857,1.280788177,1.201970443,1.05500821,4.39408867,1.743842365,1.848932677,3.637931034,19.4995336
434,26130,19.9408867,1.247947455,1.104269294,1.200328407,4.271756979,1.362068966,1.791461412,3.52545156,19.59991078
435,26190,19.79474548,1.104269294,1.333333333,1.32183908,4.243021346,1.299671593,1.362068966,3.75862069,20.01764205
436,26250,19.93678161,1.13546798,1.105090312,1.220853859,4.171592775,1.351395731,1.489326765,3.531198686,20.70710143
437,26310,19.75369458,1.324302135,1.325123153,1.206896552,3.999178982,1.399835796,1.485221675,3.488505747,19.91625096
438,26370,19.89162562,1.113300493,1.497536946,1.072249589,4.111658456,1.757799672,1.588669951,3.270935961,20.10483838
439,26430,20.29885057,1.578817734,1.024630542,1.15270936,4.4408867,1.310344828,1.528735632,3.823481117,20.28024496
440,26490,19.95648604,1.303776683,1.013957307,0.986863711,3.948275862,1.270114943,1.527914614,3.537766831,20.26098065
441,26550,19.67980296,1.507389163,1.133825944,1.385878489,3.885878489,1.434318555,1.384236453,3.883415435,19.90002839
442,26610,19.85878489,1.291461412,1.205254516,1.344827586,4.045977011,1.445812808,1.636288998,3.619868637,20.06630977
443,26670,19.65763547,1.714285714,1.272577997,1.167487685,3.831691297,1.348932677,1.435139573,3.608374384,19.7053575
444,26730,19.83087028,1.450738916,1.146962233,1.119868637,4.185550082,1.315270936,1.647783251,3.511494253,20.18189561
445,26790,20.15517241,1.629720854,1.214285714,1.146962233,4.088669951,1.374384236,1.815270936,3.645320197,19.90205621
446,26850,20.16091954,1.603448276,1.23727422,1.165024631,4.128078818,1.441707718,1.44909688,3.701149425,19.6303281
447,26910,19.31691297,1.497536946,1.300492611,1.160098522,3.94909688,1.441707718,1.243021346,3.97044335,19.75503914
448,26970,19.62889984,1.481937603,1.10180624,1.087027915,4.066502463,1.554187192,1.4408867,3.520525452,20.09976883
449,27030,19.8407225,1.564860427,0.9753694581,0.9236453202,4.070607553,1.238916256,1.518883415,3.669950739,20.50026362
450,27090,20.58128079,1.484400657,0.9712643678,0.973727422,4.056650246,1.571428571,1.811986864,3.777504105,20.63004421
451,27150,19.69868637,1.492610837,1.266009852,1.205254516,4,1.397372742,1.416256158,3.445812808,20.08456017
452,27210,19.50656814,1.332512315,1.089490969,1.341543514,4.426108374,1.192118227,1.486042693,3.60180624,20.21332684
453,27270,19.96305419,1.409688013,1.41543514,0.8776683087,4.284893268,1.484400657,1.325944171,3.547619048,20.13120006
454,27330,19.28571429,1.701149425,1.140394089,1.295566502,4.053366174,1.345648604,1.52134647,3.363711002,20.41205337
455,27390,20.15845649,1.565681445,1.192939245,1.10180624,4.096059113,1.284893268,1.610837438,4.162561576,19.86656933
456,27450,20.01313629,1.488505747,0.7668308703,1.114121511,4.249589491,1.137110016,1.590311987,3.876026273,20.48708278
457,27510,19.49343186,1.503284072,1.009852217,0.9630541872,4.128899836,1.140394089,1.637931034,3.472906404,19.88076408
458,27570,20.06239737,1.755336617,0.9852216749,0.9392446634,4.555829228,1.329228243,1.472906404,3.900656814,20.16668694
459,27630,20.22085386,1.386699507,1.146962233,1.146141215,4.332512315,1.374384236,1.268472906,3.613300493,20.15756175
460,27690,19.60673235,1.717569787,1.175697865,1.188013136,3.994252874,1.30952381,1.582101806,3.743842365,19.82398508
461,27750,20.01231527,1.255336617,0.9162561576,1.254515599,4.647783251,1.634646962,1.560755337,3.438423645,19.9294318
462,27810,20.28571429,1.675697865,1.169950739,1.153530378,4.087848933,1.389162562,1.4408867,3.600164204,20.07340715
463,27870,19.67405583,1.439244663,1.574712644,0.8522167488,4.111658456,1.006568144,1.637110016,3.405582923,20.39177516
464,27930,19.62479475,1.380952381,1.098522167,1.226600985,4.33908046,1.366995074,1.44909688,3.782430213,20.24577199
465,27990,19.91625616,1.527914614,1.087848933,1.111658456,4.685550082,1.306239737,1.407224959,3.217569787,20.25996674
466,28050,20.06239737,1.604269294,1.005747126,1.17816092,4.593596059,1.422824302,1.943349754,3.518062397,19.98114126
467,28110,19.82840722,1.433497537,1.179802956,0.9909688013,3.940065681,1.770935961,1.150246305,3.891625616,19.58267429
468,28170,19.16748768,1.751231527,0.986863711,1.053366174,4.322660099,1.486042693,1.784893268,3.463875205,20.19913209
469,28230,20.04433498,1.339901478,1.043513957,1.019704433,4.319376026,1.55090312,1.666666667,3.779146141,19.93957091
470,28290,19.64039409,1.439244663,1.323481117,1.038587849,4.494252874,1.63546798,1.600164204,3.800492611,19.88887537
471,28350,19.49178982,1.361247947,1.393267652,1.055829228,4.23727422,1.454022989,1.749589491,3.720853859,20.19913209
472,28410,19.1863711,1.468801314,1.277504105,0.9934318555,4.013957307,1.623152709,1.661740558,3.841543514,19.99128037
473,28470,19.06403941,1.448275862,1.151067323,1.097701149,4.640394089,1.259441708,1.651888342,3.600164204,19.38191994
474,28530,19.97947455,1.466338259,1.335796388,1.056650246,4.330870279,1.266009852,1.362068966,3.516420361,20.17074259
475,28590,19.89737274,1.578817734,1.089490969,1.02955665,4.248768473,1.254515599,1.622331691,3.655172414,19.97302997
476,28650,20.08538588,1.475369458,1.520525452,1.058292282,4.151888342,1.41543514,1.560755337,3.664203612,20.55704262
477,28710,20.07799672,1.701149425,1.170771757,1.225779967,4.482758621,1.568965517,1.490147783,3.790640394,20.28125887
478,28770,19.87766831,1.188834154,1.079638752,1.268472906,4.512315271,1.106732348,1.65270936,4.007389163,19.98114126
479,28830,19.27750411,1.122331691,1.351395731,1.223316913,4.039408867,1.376026273,1.795566502,3.955665025,20.25084155
480,28890,20.33579639,1.603448276,1.231527094,1.150246305,4.000821018,1.406403941,1.485221675,3.808702791,20.18595125
481,28950,20.08538588,1.732348112,1.353858785,1.213464696,4.75862069,1.377668309,1.830870279,3.689655172,20.71521272
482,29010,19.88095238,1.47865353,1.132183908,1.097701149,5.005747126,1.562397373,1.435139573,4.058292282,20.3491909
483,29070,19.13711002,1.41954023,1.212643678,1.322660099,4.475369458,1.553366174,1.268472906,3.955665025,20.12917224
484,29130,19.74137931,1.845648604,1.060755337,0.9712643678,4.476190476,1.420361248,1.380131363,3.611658456,19.88887537
485,29190,19.17898194,1.759441708,1.238095238,1.19047619,3.86453202,1.334975369,1.496715928,3.853037767,20.56312609
486,29250,19.72577997,1.437602627,1.095238095,1.165845649,5.010673235,1.710180624,1.716748768,4.035303777,19.95477958
487,29310,19.60180624,1.6272578,0.9162561576,0.8932676519,4.675697865,1.401477833,1.800492611,3.251231527,20.21535467
488,29370,19.87356322,1.250410509,1.134646962,1.250410509,4.830870279,1.351395731,1.336617406,3.873563218,19.96491868
489,29430,19.56978654,1.603448276,1.261904762,1.302955665,4.307060755,1.705254516,1.383415435,3.985221675,20.15046437
490,29490,19.85550082,1.163382594,1.090311987,1.137931034,4.13546798,1.565681445,1.799671593,3.95320197,19.78545646
491,29550,20.08045977,1.638752053,1.316091954,0.9187192118,4.348111658,1.437602627,1.535303777,3.745484401,20.51445837
492,29610,19.81527094,1.545155993,1.083743842,1.276683087,4.383415435,1.613300493,1.501642036,3.99589491,20.24475808
493,29670,19.74876847,1.604269294,1.195402299,1.036945813,4.861247947,1.300492611,1.213464696,3.871921182,20.040962
494,29730,19.12889984,1.405582923,1.264367816,1.412972085,4.490968801,1.694581281,1.665024631,3.943349754,20.07036541
495,29790,19.50821018,1.729885057,1.126436782,1.25862069,4.220853859,1.461412151,1.532019704,4.041050903,20.31978748
496,29850,19.62151067,1.306239737,1.149425287,1.172413793,4.522988506,1.380952381,1.480295567,4.007389163,19.81181814
497,29910,19.66584565,1.693760263,1.023809524,1.147783251,4.58045977,1.47454844,1.703612479,3.88998358,21.06095632
498,29970,20,1.527914614,1.229064039,1.310344828,4.649425287,1.73316913,1.428571429,3.668308703,20.09976883
499,30030,19.33825944,1.552545156,1.145320197,1.079638752,4.279967159,1.596059113,1.587027915,4.137931034,20.143367
500,30090,19.70935961,1.198686371,1.035303777,1.302134647,4.437602627,1.688834154,1.571428571,4.069786535,20.60469644
501,30150,20.21018062,1.366995074,1.214285714,1.289819376,4.563218391,1.592775041,1.734811166,3.811986864,20.22954942
502,30210,19.43267652,1.820197044,1.26683087,1.220032841,4.614121511,1.553366174,1.406403941,3.862889984,19.78140082
503,30270,19.40229885,1.438423645,1.206075534,1.091954023,4.624794745,1.487684729,1.462233169,3.862068966,19.86961106
504,30330,19.3136289,1.498357964,1.11001642,1.245484401,4.581280788,1.583743842,1.672413793,3.88998358,20.00243339
505,30390,19.90804598,1.669129721,1.201970443,1.102627258,4.604269294,1.582101806,1.795566502,3.960591133,19.69724622
506,30450,20.10180624,1.74137931,1.209359606,1.252873563,4.854679803,1.444170772,1.486042693,3.583743842,19.84426329
507,30510,19.74794745,1.332512315,1.480295567,1.229885057,4.15270936,1.390804598,1.811165846,4.124794745,20.39278907
508,30570,19.87766831,1.563218391,1.421182266,1.251231527,4.208538588,1.187192118,1.469622332,3.757799672,20.00547512
509,30630,19.70525452,1.960591133,1.142857143,1.05500821,4.477832512,1.223316913,1.515599343,4.017241379,20.69290668
510,30690,20.08128079,1.587027915,1.568144499,1.28817734,4.476190476,1.467980296,1.455665025,3.78407225,20.18392343
511,30750,19.8136289,1.55090312,1.138752053,1.141215107,4.708538588,1.624794745,1.642036125,3.984400657,20.73042138
512,30810,20.04269294,1.420361248,1.134646962,1.206896552,4.532019704,1.447454844,1.834975369,4.049261084,20.39380298
513,30870,19.65763547,1.763546798,1.298029557,1.245484401,4.829228243,1.489326765,1.632183908,4.041871921,20.26807803
514,30930,19.99835796,1.747126437,1.243842365,1.302134647,4.392446634,1.285714286,1.642036125,4.201970443,20.46477674
515,30990,19.63136289,1.743842365,1.355500821,1.027093596,4.295566502,1.643678161,1.660098522,4.090311987,19.69116275
516,31050,19.76683087,1.068965517,1.119047619,1.106732348,4.619868637,1.565681445,1.573070608,4.058292282,19.7144827
517,31110,20.24302135,1.562397373,1.185550082,1.099343186,4.487684729,1.618226601,1.698686371,4.106732348,19.45086588
518,31170,19.7454844,1.437602627,1.232348112,1.36453202,4.614121511,1.466338259,1.654351396,3.497536946,20.11497749
519,31230,20.08456486,1.518062397,1.332512315,1.36863711,4.459770115,1.284893268,2.128078818,4.319376026,20.13829744
520,31290,20.18555008,1.585385878,1.246305419,1.100164204,4.644499179,1.614121511,1.733990148,4.037766831,19.80370686
521,31350,19.66502463,1.458128079,0.9975369458,1.16091954,4.724137931,1.374384236,1.642036125,3.897372742,20.09976883
522,31410,20.18390805,1.636288998,1.504926108,1.206896552,4.858784893,1.21592775,1.643678161,4.206075534,20.63511376
523,31470,19.82512315,1.590311987,1.236453202,1.299671593,4.785714286,1.328407225,1.530377668,4.234811166,19.85845804
524,31530,19.66912972,1.698686371,1.181444992,1.610837438,4.99589491,1.518062397,1.290640394,4.757799672,19.99229428
525,31590,19.48932677,1.778325123,1.298850575,0.9630541872,4.769293924,1.495073892,1.408045977,3.798850575,19.76923389
526,31650,19.54761905,1.351395731,1.373563218,1.165024631,5.065681445,1.610837438,1.425287356,3.948275862,19.8260129
527,31710,20.21510673,1.723316913,1.495073892,1.334154351,4.889162562,1.457307061,1.903119869,4.544334975,20.33195441
528,31770,19.67405583,1.499178982,1.204433498,1.267651888,4.646141215,1.338259442,1.692939245,3.827586207,19.80979032
529,31830,19.83251232,1.520525452,1.410509031,1.167487685,4.802955665,1.510673235,1.441707718,3.647783251,20.10179665
530,31890,19.8226601,1.698686371,1.303776683,1.13546798,4.595238095,1.648604269,1.714285714,4.13136289,19.96897433
531,31950,19.51970443,1.604269294,1.073891626,1.214285714,4.961412151,1.55500821,1.445812808,4.008210181,19.92030661
532,32010,20.15353038,1.491789819,1.338259442,1.070607553,4.869458128,1.651888342,1.675697865,3.619868637,19.97302997
533,32070,19.83579639,1.564860427,1.216748768,0.9573070608,4.66091954,1.518062397,1.649425287,4.316912972,19.66378716
534,32130,20.10509031,1.640394089,1.388341544,1.293924466,4.577175698,1.302134647,1.539408867,3.859605911,20.16668694
535,32190,19.79802956,1.477011494,0.9482758621,0.9047619048,4.438423645,1.545155993,1.630541872,3.693760263,20.10078274
536,32250,19.65599343,1.518062397,1.536945813,1.128899836,4.6863711,1.283251232,1.392446634,4.189655172,19.23693069
537,32310,19.91543514,1.531198686,1.281609195,1.303776683,4.937602627,1.500821018,1.74137931,4.388341544,19.73983047
538,32370,20.04926108,1.700328407,1.422003284,1.227422003,4.912151067,1.408045977,1.897372742,4.022167488,20.38062214
539,32430,19.48850575,1.692939245,1.219211823,1.402298851,4.828407225,1.495073892,1.695402299,4.178981938,20.7790891
540,32490,19.5681445,1.362068966,1.339901478,1.338259442,4.871100164,1.490147783,1.662561576,4.502463054,20.38974733
541,32550,19.70361248,1.558292282,1.274220033,1.231527094,4.951559934,1.452380952,1.623973727,4.142857143,20.24779981
542,32610,19.53694581,1.440065681,1.125615764,1.425287356,4.669129721,1.621510673,1.595238095,4.08456486,20.57833475
543,32670,19.77011494,1.5,1.213464696,1.597701149,5.030377668,1.446633826,1.717569787,4.003284072,19.78038691
544,32730,20.23563218,1.619868637,1.155993432,1.181444992,4.74137931,1.353037767,1.669950739,3.993431856,19.96897433
545,32790,19.50492611,1.640394089,1.165024631,0.9876847291,4.742200328,1.518062397,1.821018062,4.403119869,20.21231293
546,32850,19.93431856,1.541050903,1.173234811,1.481937603,5.0591133,1.381773399,1.975369458,4.223316913,19.64046721
547,32910,19.79474548,1.742200328,1.386699507,1.172413793,5.060755337,1.52134647,1.65681445,4.143678161,20.41306728
548,32970,20.12233169,1.642036125,1.091133005,1.338259442,4.761083744,1.487684729,1.909688013,4.744663383,20.74360222
549,33030,20.02627258,1.706075534,1.042692939,1.436781609,4.987684729,1.433497537,1.902298851,4.700328407,19.52690919
550,33090,19.65106732,1.579638752,1.206075534,1.047619048,5.070607553,1.619868637,2.050082102,4.137110016,20.30457882
551,33150,20.15270936,2.014778325,1.379310345,1.298029557,4.862889984,1.806239737,1.654351396,4.218390805,20.07644888
552,33210,19.7454844,1.751231527,0.9622331691,1.422824302,5.100164204,1.270935961,1.620689655,3.897372742,19.81181814
553,33270,19.91871921,2.019704433,1.445812808,1.073891626,4.997536946,1.55090312,1.981116585,4.036945813,20.04298982
