,time,Inv C: Rep G,Inv T: Rep G,Inv G: Rep G,Inv A: Rep G,Inv C: Rep isoG,Inv T: Rep isoG,Inv G: Rep isoG,Inv A: Rep isoG
294,26460,19.67156801,1.350592769,0.802647564,0.5596749194,5.523019563,3.935319006,4.112940388,0.3803778644
295,26550,19.20908215,1.768673286,0.9232960496,0.6937287923,5.812073227,3.668886934,4.074399899,0.2253780738
296,26640,19.94889196,1.807213774,0.7079720163,0.4566210046,6.177370031,3.499643919,3.967994638,0.5504587156
297,26730,20.40132378,1.251728038,0.981944619,0.680323405,5.843911022,3.560805999,3.821373214,0.5286749613
298,26820,19.62213565,1.564241129,1.136106573,0.7791881362,5.573289766,3.655481547,3.709940933,0.6107829584
299,26910,20.01089188,1.804700264,1.089187717,0.4834317791,5.685559884,4.117967408,4.031670227,0.6267018558
300,27000,19.96816221,1.406727829,1.069917473,0.7339449541,5.570776256,3.501319593,3.954589251,0.7414854845
301,27090,19.95810816,1.591889741,1.146160613,0.7197017301,5.945289263,3.682292321,3.905994722,0.6618909974
302,27180,19.55678438,1.29948473,1.137782246,0.6132964685,6.0123162,4.053453982,3.80461648,0.4733777387
303,27270,19.70675715,1.777889489,0.8152151146,0.5504587156,5.482803402,3.676427464,4.121318755,0.7305936073
304,27360,19.2308659,1.309538771,0.6359180596,0.3242428051,5.906748775,3.8758326,4.127183612,0.2278915839
305,27450,19.68748691,1.385781911,0.7925935235,0.6350802229,6.036613464,3.750994931,3.941183863,0.3527292531
306,27540,19.97235139,1.358971137,0.8051610741,0.7113233631,5.602614051,4.034183738,4.08948096,0.5697289598
307,27630,19.77797327,1.565078966,0.8344853588,0.5328641448,6.38096435,4.050102635,4.124670102,0.495161493
308,27720,19.3129739,1.477943949,0.8437015626,0.5169452474,5.563235725,3.727535503,3.651292363,0.466675045
309,27810,19.60454107,1.64048427,1.079133677,0.6250261824,6.008127016,4.197561895,4.039210758,0.444053454
310,27900,19.99413514,1.413430522,0.7682962591,0.6560261405,6.182397051,4.103724184,4.133886306,0.594864061
311,27990,19.41770349,1.455322358,0.9015122953,0.6116207951,6.051694525,3.977210842,4.215156466,0.5714046332
312,28080,19.8584056,1.72426794,1.07075531,0.466675045,5.955343304,4.038372921,3.715805789,0.4448912907
313,28170,19.53248712,1.336349545,0.882242051,0.7632692388,5.922667672,4.262075322,3.999832433,0.7046206694
314,28260,19.16551464,1.549160069,0.7498638515,0.4390264337,5.810397554,3.947886557,4.042562105,0.6342423862
315,28350,20.41975619,1.491349336,1.000377027,0.7615935654,6.145532236,3.687319341,4.344183319,0.5965397344
316,28440,19.54840602,1.788781367,0.5873235306,0.4901344728,6.161451133,3.849859662,4.174940304,0.3594319467
317,28530,20.1415944,1.560051946,0.7817016463,0.3761886808,6.137153869,4.429642663,4.122156592,0.495161493
318,28620,19.88437853,1.611997822,0.8638096435,0.7012693226,6.145532236,3.978886515,3.813832684,0.3602697834
319,28710,19.95224331,1.539106028,1.14448494,0.6409450798,6.045829668,4.212642956,4.372669767,0.4130534959
320,28800,19.77210842,1.746051695,0.9425662938,0.7104855264,6.144694399,3.595995141,4.334967115,0.7582422186
321,28890,19.25181182,1.559214109,0.5822965104,0.6141343052,5.910100121,4.007372963,3.769427339,0.3627832935
322,28980,19.42775753,1.679024758,0.8286205019,0.4934858196,6.213397009,3.796238113,4.154832223,0.7666205856
323,29070,19.31883876,1.610322148,0.7967827071,1.0020527,6.008964853,3.983913535,4.195886222,0.4331615768
324,29160,19.63218969,1.620376189,1.054836412,0.4959993297,6.194964601,4.345021155,4.01072431,0.5722424699
325,29250,19.61291944,1.618700515,0.9852959658,0.543756022,5.561560052,4.086129613,4.102048511,0.7398098111
326,29340,19.65648695,1.791294877,1.169620041,0.637593733,5.861505593,4.103724184,4.211805119,0.4608101881
327,29430,20.3904319,1.657241004,0.9802689456,0.5445938587,6.020694567,3.766075992,4.358426543,0.4105399858
328,29520,20.39964811,1.667295044,0.9643500482,0.8839177244,5.88747853,4.029156717,3.998994596,0.3150266013
329,29610,19.90951364,1.600268108,1.074944493,0.6652423443,5.976289221,4.274642872,3.835616438,0.7439989946
330,29700,20.49097231,1.746051695,0.873863684,0.6493234469,6.445477776,4.106237694,4.680993674,0.509404717
331,29790,19.2467848,1.646349127,0.8386745423,0.3141887646,6.22847807,3.669724771,4.122994428,0.3225671317
332,29880,19.93297306,1.454484521,1.093376901,0.7046206694,6.222613213,4.190859202,4.249507771,0.708809853
333,29970,19.61208161,1.79799757,0.8152151146,0.4633236982,6.31226174,3.954589251,4.243642914,0.3627832935
334,30060,20.09635122,1.760294919,1.130241716,0.7490260148,6.110343094,3.972183821,4.306480667,0.4742155754
335,30150,19.63554103,1.703322023,0.7666205856,0.6593774873,6.434585899,3.805454317,4.520129027,0.3175401114
336,30240,20.25218885,1.803024591,0.8227556449,0.8101880943,6.192451091,4.136399816,4.248669934,0.2069456663
337,30330,19.03983914,1.715889573,1.038079678,0.4549453312,5.870721796,3.945373047,4.332453605,0.8621339701
338,30420,19.59448703,1.588538394,0.9752419253,1.012944577,6.214234846,4.248669934,4.222696996,0.4884587994
339,30510,19.52494659,1.7142139,1.028863475,0.723053077,6.268694231,4.478237192,4.15818357,0.6007289179
340,30600,19.56013573,1.689078799,0.9752419253,0.674458548,6.825017804,4.368480583,4.328264421,0.6116207951
341,30690,19.94889196,1.522349294,1.054836412,0.4859452893,6.607180261,4.534372251,4.527669557,0.35859411
342,30780,20.082108,1.787105693,0.8227556449,0.4314859034,6.348288719,4.342507645,4.37937246,0.4180805161
343,30870,19.40178459,1.446106154,0.9995391898,0.7775124628,6.351640065,4.707804449,4.214318629,0.4909723095
344,30960,20.10891877,1.834024549,1.01210674,0.688701772,6.119559298,4.273805035,4.210129446,0.3711616606
345,31050,19.84416237,1.29948473,1.153701144,0.6685936911,6.336559005,4.397804868,4.568723556,0.71718822
346,31140,19.21746052,1.741862511,0.8671609903,0.5445938587,6.684261237,3.978048678,4.548615475,0.2379456244
347,31230,20.3560806,1.442754807,1.189728122,0.5621884295,6.384315697,4.035021574,4.174940304,0.4247832098
348,31320,19.83578401,1.666457207,0.9057014788,0.4272967199,6.455531817,4.416237275,4.365129236,0.480918269
349,31410,19.56432491,1.580160027,1.263457752,0.4926479829,5.892505551,4.313183361,4.15567006,0.8018097273
350,31500,20.18013489,1.774538143,0.9760797621,0.7548908718,6.108667421,4.59804784,3.947886557,0.6970801391
351,31590,19.64978426,1.654727494,0.6912152821,0.9517824976,6.067613422,4.065183696,4.485777722,0.8411880524
352,31680,19.97570274,1.44191697,0.8654853169,0.6116207951,6.421180512,4.176615978,4.152318713,0.466675045
353,31770,19.59281136,1.94294332,0.9593230279,0.6845125885,6.351640065,4.189183528,4.314021197,0.6049181015
354,31860,19.89610825,1.780402999,0.9325122534,0.6459721,7.030287797,4.294750953,4.625696452,0.6216748356
355,31950,19.42440618,1.906916342,1.229944284,0.6241883457,6.451342633,4.237778057,4.783209752,0.3745130074
356,32040,20.02094592,1.647186963,0.9693770684,0.6350802229,7.137530895,4.345021155,4.566210046,0.4993506766
357,32130,19.77043274,1.975618952,1.167106531,0.9978635164,6.137991705,4.256210465,4.30061581,0.6149721419
358,32220,19.48389259,1.626241046,1.335511709,0.5337019815,6.406099451,4.562858699,4.2981023,0.5135939005
359,32310,19.86427045,1.648862637,1.082485024,0.5781073269,6.288802312,4.484102049,4.650831553,0.5496208789
360,32400,19.6439194,1.664781534,0.9383771103,0.666080181,6.38096435,4.414561602,4.66675045,0.5345398182
361,32490,19.8927569,1.695781492,1.016295924,0.6836747518,6.517531733,4.792425956,4.636588329,0.5529722257
362,32580,20.23459428,1.911943362,0.8931339282,0.9057014788,6.387667044,4.563696536,4.609777554,0.5177830841
363,32670,20.06032424,1.756105735,1.015458087,0.452431821,6.679234217,4.167399774,3.925264966,0.509404717
364,32760,20.27313477,1.570943823,1.312052281,0.6350802229,6.760504378,4.183318671,4.419588622,0.5320263081
365,32850,19.62548699,1.389133258,1.089187717,0.4700263919,6.944828453,4.433831846,4.782371916,0.4817561057
366,32940,19.88437853,1.265971262,1.303673914,0.9182690294,6.592937037,4.032508064,4.330777931,0.6727828746
367,33030,19.73943278,1.913619036,0.8989987851,0.6752963847,6.566964099,4.45058858,4.766453018,0.2354321143
368,33120,20.33178334,1.538268192,1.024674291,0.6107829584,6.581207323,4.572074903,4.468183151,0.7448368313
369,33210,19.51573038,2.101294458,1.082485024,0.731431444,6.816639437,4.024129697,4.36680491,0.5253236144
370,33300,19.76121654,1.817267815,1.121025512,0.6677558544,6.551883038,4.194210548,4.501696619,0.6250261824
371,33390,19.94554061,2.273050982,0.902350132,0.723053077,6.653261279,4.732101713,4.002345943,0.702944996
372,33480,19.78383813,1.72175443,1.061539106,0.8512420929,6.615558628,4.924804156,4.499183109,0.4532696577
373,33570,19.12194713,1.549997905,1.322944158,0.4574588413,6.482342591,4.546939801,4.66423694,0.3979724352
374,33660,20.08797285,1.762808429,0.9987013531,0.9861338025,6.905450128,4.751371958,4.014075657,0.4943236563
375,33750,20.11729714,1.868375854,1.14197143,0.3518914164,6.468937204,4.517615517,4.451426417,0.350215743
376,33840,20.04859453,1.94545683,0.7021071593,0.9216203762,6.707720665,4.453939927,4.756398978,0.8688366637
377,33930,19.69670311,2.060240459,1.14699845,0.8981609484,6.831720498,4.587155963,4.541912781,0.5923505509
378,34020,19.60035189,2.040970215,0.9375392736,0.6367558963,7.017720246,4.502534456,4.482426375,0.350215743
379,34110,19.76289221,1.823970508,1.116836329,0.9492689875,6.66834234,4.531020904,4.726236856,0.5311884714
380,34200,19.42691969,1.924510913,0.9350257635,1.193917306,6.686774748,4.138075489,4.65166939,0.6459721
381,34290,19.2308659,1.703322023,1.07075531,0.9174311927,6.695990951,4.701939592,5.106614721,0.6225126723
382,34380,19.69670311,1.769511122,1.030539148,0.4432156173,6.918017678,4.407858908,4.634074819,0.3946210883
383,34470,19.63637887,1.966402748,0.9744040886,0.8261069917,6.820828621,4.541074944,4.484939885,0.5370533283
384,34560,19.92794604,1.405889992,1.064052616,0.8989987851,6.81328809,4.469858825,4.255372628,0.5085668803
385,34650,20.13740522,1.868375854,1.013782414,0.8135394412,6.875288006,4.490804742,4.51175066,0.3996481086
386,34740,19.4361359,1.809727284,0.9693770684,1.001214863,6.463910184,4.58296678,4.257886138,0.4180805161
387,34830,19.33391982,1.980645972,1.417619706,0.8319718487,6.771396255,4.95412844,4.901344728,0.6702693645
388,34920,19.51740606,1.954673034,1.238322651,0.631728876,6.840098865,4.73293955,4.711155796,0.5202965942
389,35010,19.88940555,2.157429517,1.2257551,0.6995936492,6.928071719,4.528507394,4.453939927,0.6509991203
390,35100,19.81148674,1.72929496,1.067403963,0.5571614092,6.921369025,5.15269574,4.341669809,0.6074316116
391,35190,20.03770265,1.854970466,0.7356206275,0.4901344728,7.136693059,4.563696536,4.823425914,0.3661346404
392,35280,20.36362113,1.626241046,1.14699845,0.5647019396,6.998450002,4.599723514,4.779858406,0.7037828327
393,35370,19.34983872,2.060240459,1.211511876,0.5479452055,6.915504168,5.040425621,4.789912446,0.4750534121
394,35460,20.0913242,2.099618784,0.85962046,0.5915127142,6.6582883,5.048803988,4.80666918,0.6417829165
395,35550,20.06451343,1.86418667,1.102593105,0.5269992878,6.942314943,4.671777471,4.671777471,0.3837292112
396,35640,19.82070294,1.661430187,1.413430522,0.6962423024,7.2380713,4.66172343,4.655020736,0.6275396925
397,35730,19.45875749,1.941267647,1.287755017,0.7917556868,7.305098236,4.706966612,4.760588161,0.7004314859
398,35820,19.9907838,1.694943655,1.173809225,0.7347827908,7.398098111,5.09404717,5.011939173,0.5680532864
399,35910,19.67324368,2.039294541,1.131917389,0.8956474383,7.140882242,4.702777429,4.93904738,0.6074316116
400,36000,20.11813498,1.867538017,1.129403879,0.5889992041,6.836747518,4.80666918,4.896317708,0.7850529932
401,36090,20.04189184,1.661430187,1.162079511,0.7222152402,7.220476729,4.802479997,4.430480499,0.4884587994
402,36180,19.52829793,1.783754346,1.277700976,0.5613505928,6.861044782,4.675128817,4.908885258,0.6685936911
403,36270,20.1072431,1.975618952,1.125214696,0.8621339701,7.129990365,4.467345314,4.652507226,0.3368103557
404,36360,20.34770223,1.807213774,1.108457962,0.8411880524,6.999287839,4.673453144,4.892966361,0.6007289179
405,36450,19.88102719,2.056051276,0.9811067823,0.6979179758,6.975828411,4.763939508,4.871182607,0.6769720581
406,36540,19.99664865,1.741024674,1.238322651,0.6216748356,7.350341418,4.44556156,4.87285828,0.6937287923
407,36630,20.45159398,2.081186377,1.00456621,1.182187592,7.009341879,4.900506891,5.151857903,0.466675045
408,36720,19.96397302,1.859997486,1.124376859,0.8763771941,6.934774412,4.753885468,5.032885091,0.5395668384
409,36810,20.33262117,1.616187005,1.093376901,0.623350509,7.293368522,4.903858238,4.770642202,0.6593774873
410,36900,19.96313518,2.092078254,0.9928364962,0.6685936911,6.88701772,4.430480499,4.80164216,0.3694859872
411,36990,19.3448117,1.770348959,1.066566126,0.6451342633,7.16685518,4.825939424,4.932344686,0.6752963847
412,37080,19.58610867,1.813078631,1.407565665,0.6392694064,6.820828621,4.985966235,5.068912069,0.5412425118
413,37170,19.83913535,1.873402874,0.8462150727,0.4901344728,7.146747099,4.860290729,5.190398391,0.3510535797
414,37260,19.38083867,1.71924092,0.9149176825,0.8269448285,7.010179716,4.650831553,5.073939089,0.5638641029
415,37350,19.26856856,1.746051695,0.9073771522,0.7197017301,7.377152193,4.839344812,4.87285828,0.7163503833
416,37440,19.7603787,2.030078338,0.9928364962,0.7498638515,7.251476687,4.883750157,4.73545306,0.7590800553
417,37530,19.67156801,2.376104897,1.208998366,0.9609987014,7.243936157,4.851912362,4.789912446,0.6903774454
418,37620,20.08294583,2.081186377,0.9744040886,0.7264044238,7.052071551,4.727074693,5.308533367,0.3535670898
419,37710,20.1005404,1.836538059,1.22072808,0.6057559382,7.008504043,4.752209794,4.897155544,0.5831343471
420,37800,19.917892,1.952997361,0.9618365381,0.8629718068,7.199530811,4.957479787,4.975074358,0.4515939843
421,37890,20.00251351,1.842402916,1.062376943,0.6308910393,7.515395249,4.591345147,4.885425831,0.4365129236
422,37980,19.15462276,1.939591974,1.102593105,0.8462150727,7.465962884,4.5879938,4.550291148,0.4390264337
423,38070,19.4453521,1.839889406,1.163755184,0.7297557706,7.379665703,5.018641867,4.764777345,0.4691885552
424,38160,20.04943237,1.985672992,1.109295798,0.7900800134,7.253990197,5.329479284,4.753885468,0.8671609903
425,38250,19.17724436,1.596078924,1.048971555,0.7708097692,7.177747057,5.120857945,5.197101085,0.8185664614
426,38340,19.47635206,2.204348373,1.087512044,0.5688911231,7.104017427,4.639101839,4.502534456,0.5102425537
427,38430,19.7855138,2.208537556,0.8512420929,0.6007289179,6.740396297,5.125884965,4.962506807,0.6040802648
428,38520,19.75283817,1.927024423,1.234971304,0.7548908718,7.321017134,4.93653387,5.004398643,0.4415399439
429,38610,19.66570315,1.965564911,1.239160488,0.7146747099,7.381341377,4.535210088,5.30518202,0.330107662
430,38700,19.81316241,1.851619119,0.867998827,0.8386745423,7.39307109,4.527669557,5.244857777,0.7758367894
431,38790,19.66486532,2.044321562,1.200619999,0.9174311927,7.150936283,4.965020318,4.970885174,0.4457291274
432,38880,19.92878388,1.941267647,1.0682418,0.580620837,7.237233463,4.584642453,5.058858029,0.4113778225
433,38970,19.98324327,1.642159943,0.7984583805,0.6468099367,7.251476687,4.822588078,4.9440744,0.708809853
434,39060,19.53164928,1.951321687,1.308700934,0.9140798458,7.605043777,4.8778853,4.704453102,0.6141343052
435,39150,19.8173516,2.216915923,0.7624314021,0.6015667546,7.297557706,5.316911734,5.203803779,0.6694315278
436,39240,19.25097399,1.679862595,0.8839177244,0.7004314859,7.128314691,5.450965607,5.444262913,0.6183234888
437,39330,20.31837795,1.862510997,1.35561979,0.552134389,7.263206401,4.868669096,5.082317456,0.8378367056
438,39420,20.25972938,1.953835198,0.7582422186,0.6334045495,7.329395501,5.341208998,5.044614805,0.8286205019
439,39510,20.42143186,2.404591345,1.302836077,0.8093502576,7.215449709,5.419965649,4.693561225,0.7590800553
440,39600,20.04440535,2.175024088,1.14197143,0.6057559382,7.509530393,5.271668552,4.998533786,0.5278371245
441,39690,19.71345985,2.015835114,1.003728373,0.8269448285,7.290855012,5.290100959,5.202128105,0.6560261405
442,39780,19.70256797,2.017510787,0.8981609484,0.6526747937,7.60169243,5.202128105,4.974236521,0.5789451636
443,39870,19.79137866,2.196807842,0.9861338025,0.8034854007,7.322692807,5.043776968,5.212182146,0.6199991622
444,39960,20.01927024,1.892673118,1.374890034,0.5202965942,7.432449416,5.489506095,4.862804239,0.5337019815
445,40050,19.69502744,1.765321939,1.325457668,0.6895396087,7.37799003,4.979263542,5.097398517,0.666080181
446,40140,19.78802731,2.050186419,1.014620251,0.7925935235,7.350341418,5.129236312,5.043776968,0.7439989946
447,40230,20.28318881,1.894348791,0.9601608646,0.7649449122,7.198692975,5.026182397,5.021993214,0.5596749194
448,40320,20.2396213,1.762808429,1.394160278,0.6786477316,7.269071258,5.242344267,5.177830841,0.7121611998
449,40410,19.95559465,2.023375644,1.112647145,1.003728373,7.078882326,5.201290269,4.976750031,0.9124041724
450,40500,20.2396213,1.900213648,1.179674082,0.8839177244,7.294206359,5.360479243,5.404046751,0.3259184785
451,40590,19.88437853,1.968916258,1.265133425,0.4448912907,7.462611537,4.967533828,4.881236647,0.523647941
452,40680,19.55762222,1.885132588,1.342214402,0.7113233631,7.511206066,4.781534079,5.285911776,0.7129990365
453,40770,19.97821625,1.919483893,0.8998366218,0.6585396506,7.796908383,4.789912446,4.932344686,0.4624858615
454,40860,19.82740564,1.71170039,1.199782162,0.7817016463,7.39307109,4.814209711,5.003560806,0.6417829165
455,40950,20.74986385,2.010808094,0.802647564,0.4926479829,7.432449416,5.191236228,5.218884839,0.5404046751
456,41040,19.64894642,2.43140212,1.109295798,0.9140798458,7.439152109,5.320263081,5.23899292,0.4398642705
457,41130,19.97067572,2.043483725,1.327971178,0.5202965942,7.579070839,5.324452264,5.300992836,0.6350802229
458,41220,19.52410875,2.129780906,0.9953500063,0.9936743329,7.829584014,5.072263416,5.172803821,0.5630262662
459,41310,19.74110846,1.820619161,0.845377236,0.8470529094,7.421557538,5.077290436,5.182857861,0.3787021909
460,41400,19.7762976,2.102132294,0.9919986595,0.5027020234,7.126639018,4.939885216,5.114993088,0.8520799296
461,41490,19.64727075,2.246240208,1.017133761,0.9467554774,7.636043735,4.898831218,5.08902015,0.5085668803
462,41580,19.48054124,2.246240208,1.366511667,0.6367558963,7.495287169,5.145993046,5.564911399,0.4499183109
463,41670,20.12902685,2.028402664,0.9919986595,0.7875665033,7.372125173,4.892128524,5.016966193,0.8127016045
464,41760,19.80394621,2.295672573,1.29445771,0.8428637259,7.872313686,4.713669306,5.112479578,0.6468099367
465,41850,19.79808135,1.828159692,1.193079469,0.5311884714,7.688827448,5.615181601,5.430857526,0.6459721
466,41940,19.420217,1.982321646,1.131079553,0.7347827908,7.284152319,5.37891165,4.967533828,1.000377027
467,42030,19.958946,1.876754221,1.110971472,0.594864061,7.922583888,5.674668007,5.570776256,0.4415399439
468,42120,19.84416237,1.916132546,1.096728248,0.5864856939,7.651124796,5.199614595,5.265803695,0.4993506766
469,42210,20.12399983,2.00913242,1.324619832,0.7213774035,7.678773407,4.981777052,5.256587491,0.7347827908
470,42300,20.1575133,2.485861506,1.084160697,0.8428637259,7.702232835,5.230614553,5.256587491,0.8587826233
471,42390,20.082108,2.012483767,1.250052365,0.8361610322,7.511206066,5.207992962,5.219722676,0.580620837
472,42480,20.23794562,2.147375477,1.449457501,1.034728331,7.912529848,5.373046793,5.224749696,0.7507016882
473,42570,19.51908173,1.689078799,1.263457752,0.8160529513,7.44669264,5.038749948,5.481965565,0.6585396506
474,42660,20.15918897,1.93037577,1.351430606,0.6166478153,7.688827448,5.683884211,5.372208956,0.5563235725
475,42750,19.76373005,2.139834946,1.338863056,0.7054585061,8.388421097,5.494533115,5.291776633,0.6635666709
476,42840,19.66318964,1.984835156,1.020485107,0.6350802229,8.132043065,5.506262829,5.269155042,0.6811612417
477,42930,19.75367601,2.083699887,1.327971178,0.6032424281,8.145448452,5.047966151,5.120020108,0.4566210046
478,43020,20.2329186,2.053537765,1.181349755,0.6845125885,7.633530225,5.554019522,5.356290059,0.666080181
479,43110,20.13908089,1.763646265,1.153701144,0.888106908,7.689665284,4.988479745,5.478614218,0.5605127561
480,43200,20.24716183,2.039294541,1.258430732,0.6015667546,7.579070839,5.380587324,5.071425579,0.5722424699
481,43290,19.83578401,2.264672615,0.9367014369,0.9551338444,7.742448997,5.257425328,5.16274978,0.5923505509
482,43380,19.87264882,2.064429643,0.8001340539,0.9492689875,8.200745675,5.459343974,5.37137112,0.731431444
483,43470,19.54924385,2.214402413,1.207322693,0.6526747937,7.472665577,5.272506389,5.685559884,0.3854048846
484,43560,19.96481086,2.323321185,1.271836119,0.7548908718,7.786854342,5.703154455,5.084830966,0.5471073688
485,43650,19.76791923,1.804700264,1.193917306,0.6535126304,7.527124963,5.292614469,5.436722383,0.6434585899
486,43740,20.33764819,1.86670018,1.36064681,0.6786477316,7.45171966,5.218047003,5.431695363,0.293242847
487,43830,19.78216246,2.180888945,1.016295924,1.074106657,8.058313435,5.264965858,5.287587449,0.7205395668
488,43920,19.73943278,2.054375602,1.121025512,1.045620209,7.792719199,5.369695446,5.461857484,0.258891542
489,44010,19.41854133,2.464915588,1.107620125,0.5747559801,8.216664572,5.391479201,5.823802941,0.6015667546
490,44100,19.45540614,1.911943362,1.119349839,0.7959448703,7.550584391,5.282560429,5.316073897,0.78840434
491,44190,20.00335135,2.166645721,1.234971304,0.6183234888,7.474341251,5.364668426,5.267479368,0.4943236563
492,44280,19.67743287,2.499266893,1.300322567,0.7347827908,7.625151858,5.016128357,5.284236102,0.7071341795
493,44370,20.04272967,2.273888819,1.072430983,0.7858908299,7.938502786,5.44258724,5.791965146,0.7037828327
494,44460,19.54840602,2.149888987,1.37070085,0.6836747518,8.136232248,5.523019563,5.473587198,0.480918269
495,44550,19.98910812,2.289807716,1.017971597,1.001214863,8.085124209,5.296803653,5.446776423,0.6903774454
496,44640,19.46546018,2.131456579,1.059863433,0.7825394831,8.017259436,5.461857484,5.602614051,0.4180805161
497,44730,19.77378409,2.170834904,1.156214654,0.7674584224,7.656989653,5.497884462,5.142641699,0.737296301
498,44820,19.72016254,2.115537682,1.277700976,0.7716476059,7.53550333,5.841397512,5.454316954,0.3711616606
499,44910,19.42273051,2.109672825,1.162917347,0.831134012,8.038205354,5.548992501,5.352100876,0.6049181015
500,45000,19.78635164,2.005781073,1.193917306,0.7733232793,8.128691718,5.45012777,5.572451929,0.6903774454
501,45090,19.79305433,1.94545683,1.412592686,0.8487285828,8.016421599,5.749235474,5.739181434,0.5412425118
